Date,Entity_Name,Entity_Type,Weather_Condition,College_Exam_Season,Local_Event,Promo_Active,Recent_Review_Avg,Expected_Footfall
2024-10-05,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,319
2024-10-06,Bistro 1,Restaurant,Clear,False,Concert,False,4.7,251
2024-10-06,Hostel B,Hostel,Heatwave,False,None,False,,140
2024-10-06,Spice Grill,Restaurant,Light Rain,False,Concert,False,4.0,343
2024-10-06,UEM Kolkata Hostel,Hostel,Light Rain,False,None,False,,276
2024-10-07,Bistro 1,Restaurant,Cloudy,False,None,False,3.7,117
2024-10-07,Hostel B,Hostel,Heatwave,False,None,False,,152
2024-10-07,Spice Grill,Restaurant,Cloudy,False,None,True,4.2,303
2024-10-07,UEM Kolkata Hostel,Hostel,Light Rain,False,None,False,,307
2024-10-08,Bistro 1,Restaurant,Clear,False,None,True,4.4,174
2024-10-08,Hostel B,Hostel,Clear,False,None,False,,162
2024-10-08,Spice Grill,Restaurant,Light Rain,False,None,True,4.0,219
2024-10-08,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,318
2024-10-09,Bistro 1,Restaurant,Clear,False,None,True,4.1,132
2024-10-09,Hostel B,Hostel,Light Rain,False,Sports Match,False,,135
2024-10-09,Spice Grill,Restaurant,Clear,False,None,False,5.0,186
2024-10-09,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,287
2024-10-10,Bistro 1,Restaurant,Clear,False,None,False,4.6,118
2024-10-10,Hostel B,Hostel,Clear,False,None,False,,140
2024-10-10,Spice Grill,Restaurant,Clear,False,None,False,4.8,220
2024-10-10,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,297
2024-10-11,Bistro 1,Restaurant,Heavy Rain,False,Local Festival,False,4.5,75
2024-10-11,Hostel B,Hostel,Clear,False,None,False,,144
2024-10-11,Spice Grill,Restaurant,Clear,False,None,True,4.2,270
2024-10-11,UEM Kolkata Hostel,Hostel,Heatwave,False,None,False,,329
2024-10-12,Bistro 1,Restaurant,Cloudy,False,None,False,4.2,160
2024-10-12,Hostel B,Hostel,Clear,False,Sports Match,False,,160
2024-10-12,Spice Grill,Restaurant,Clear,False,None,True,4.4,427
2024-10-12,UEM Kolkata Hostel,Hostel,Cloudy,False,None,False,,328
2024-10-13,Bistro 1,Restaurant,Heavy Rain,False,Local Festival,True,4.6,181
2024-10-13,Hostel B,Hostel,Cloudy,False,None,False,,152
2024-10-13,Spice Grill,Restaurant,Clear,False,None,True,5.0,393
2024-10-13,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,279
2024-10-14,Bistro 1,Restaurant,Clear,False,None,False,3.5,137
2024-10-14,Hostel B,Hostel,Clear,False,None,False,,149
2024-10-14,Spice Grill,Restaurant,Cloudy,False,None,True,4.8,308
2024-10-14,UEM Kolkata Hostel,Hostel,Heavy Rain,False,Concert,False,,297
2024-10-15,Bistro 1,Restaurant,Clear,False,None,False,3.7,108
2024-10-15,Hostel B,Hostel,Clear,False,None,False,,143
2024-10-15,Spice Grill,Restaurant,Clear,False,None,True,3.6,187
2024-10-15,UEM Kolkata Hostel,Hostel,Clear,False,Concert,False,,311
2024-10-16,Bistro 1,Restaurant,Heatwave,False,None,True,4.1,117
2024-10-16,Hostel B,Hostel,Heavy Rain,False,None,False,,152
2024-10-16,Spice Grill,Restaurant,Clear,False,None,True,3.8,209
2024-10-16,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,288
2024-10-17,Bistro 1,Restaurant,Heavy Rain,False,None,False,4.3,51
2024-10-17,Hostel B,Hostel,Cloudy,False,None,False,,139
2024-10-17,Spice Grill,Restaurant,Heatwave,False,None,False,4.9,200
2024-10-17,UEM Kolkata Hostel,Hostel,Clear,False,Sports Match,False,,310
2024-10-18,Bistro 1,Restaurant,Heatwave,False,None,False,3.9,126
2024-10-18,Hostel B,Hostel,Heavy Rain,False,None,False,,152
2024-10-18,Spice Grill,Restaurant,Heatwave,False,None,True,4.5,298
2024-10-18,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,286
2024-10-19,Bistro 1,Restaurant,Light Rain,False,None,False,3.8,185
2024-10-19,Hostel B,Hostel,Clear,False,None,False,,152
2024-10-19,Spice Grill,Restaurant,Clear,False,Local Festival,False,4.7,389
2024-10-19,UEM Kolkata Hostel,Hostel,Cloudy,False,None,False,,316
2024-10-20,Bistro 1,Restaurant,Clear,False,None,True,3.6,196
2024-10-20,Hostel B,Hostel,Cloudy,False,None,False,,142
2024-10-20,Spice Grill,Restaurant,Cloudy,False,None,False,4.1,234
2024-10-20,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,290
2024-10-21,Bistro 1,Restaurant,Heatwave,False,None,True,4.3,166
2024-10-21,Hostel B,Hostel,Clear,False,None,False,,156
2024-10-21,Spice Grill,Restaurant,Clear,False,None,False,4.5,237
2024-10-21,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,293
2024-10-22,Bistro 1,Restaurant,Heavy Rain,False,Concert,False,4.8,91
2024-10-22,Hostel B,Hostel,Clear,False,Concert,False,,158
2024-10-22,Spice Grill,Restaurant,Clear,False,None,True,3.8,198
2024-10-22,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,297
2024-10-23,Bistro 1,Restaurant,Clear,False,None,True,4.9,205
2024-10-23,Hostel B,Hostel,Light Rain,False,None,False,,145
2024-10-23,Spice Grill,Restaurant,Clear,False,None,True,4.1,195
2024-10-23,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,272
2024-10-24,Bistro 1,Restaurant,Clear,False,None,True,4.0,120
2024-10-24,Hostel B,Hostel,Clear,False,None,False,,158
2024-10-24,Spice Grill,Restaurant,Heatwave,False,None,False,3.9,206
2024-10-24,UEM Kolkata Hostel,Hostel,Heavy Rain,False,None,False,,299
2024-10-25,Bistro 1,Restaurant,Clear,False,None,False,3.5,133
2024-10-25,Hostel B,Hostel,Cloudy,False,None,False,,140
2024-10-25,Spice Grill,Restaurant,Cloudy,False,None,True,4.3,300
2024-10-25,UEM Kolkata Hostel,Hostel,Cloudy,False,None,False,,322
2024-10-26,Bistro 1,Restaurant,Clear,False,None,False,4.7,183
2024-10-26,Hostel B,Hostel,Clear,False,None,False,,159
2024-10-26,Spice Grill,Restaurant,Cloudy,False,None,True,4.3,370
2024-10-26,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,273
2024-10-27,Bistro 1,Restaurant,Clear,False,None,True,5.0,184
2024-10-27,Hostel B,Hostel,Light Rain,False,None,False,,139
2024-10-27,Spice Grill,Restaurant,Light Rain,False,None,False,4.8,270
2024-10-27,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,285
2024-10-28,Bistro 1,Restaurant,Heatwave,False,None,False,3.8,130
2024-10-28,Hostel B,Hostel,Clear,False,None,False,,155
2024-10-28,Spice Grill,Restaurant,Light Rain,False,None,True,4.8,287
2024-10-28,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,284
2024-10-29,Bistro 1,Restaurant,Heatwave,False,None,True,4.6,164
2024-10-29,Hostel B,Hostel,Clear,False,None,False,,140
2024-10-29,Spice Grill,Restaurant,Heatwave,False,None,True,4.4,246
2024-10-29,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,289
2024-10-30,Bistro 1,Restaurant,Clear,False,None,True,4.0,133
2024-10-30,Hostel B,Hostel,Clear,False,None,False,,147
2024-10-30,Spice Grill,Restaurant,Clear,False,None,True,4.6,314
2024-10-30,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,302
2024-10-31,Bistro 1,Restaurant,Clear,False,None,True,4.9,184
2024-10-31,Hostel B,Hostel,Light Rain,False,None,False,,156
2024-10-31,Spice Grill,Restaurant,Clear,False,Local Festival,True,4.8,348
2024-10-31,UEM Kolkata Hostel,Hostel,Cloudy,False,None,False,,324
2024-11-01,Bistro 1,Restaurant,Clear,False,None,False,3.7,133
2024-11-01,Hostel B,Hostel,Clear,True,Local Festival,False,,35
2024-11-01,Spice Grill,Restaurant,Clear,False,None,False,3.9,197
2024-11-01,UEM Kolkata Hostel,Hostel,Clear,True,None,False,,257
2024-11-02,Bistro 1,Restaurant,Clear,False,None,True,4.7,223
2024-11-02,Hostel B,Hostel,Heavy Rain,True,Local Festival,False,,42
2024-11-02,Spice Grill,Restaurant,Light Rain,False,None,True,4.6,343
2024-11-02,UEM Kolkata Hostel,Hostel,Cloudy,True,None,False,,265
2024-11-03,Bistro 1,Restaurant,Cloudy,False,None,True,4.6,213
2024-11-03,Hostel B,Hostel,Clear,True,None,False,,128
2024-11-03,Spice Grill,Restaurant,Clear,False,None,False,4.8,280
2024-11-03,UEM Kolkata Hostel,Hostel,Heavy Rain,True,Concert,False,,254
2024-11-04,Bistro 1,Restaurant,Clear,False,None,True,4.9,199
2024-11-04,Hostel B,Hostel,Heatwave,True,None,False,,135
2024-11-04,Spice Grill,Restaurant,Heavy Rain,False,None,False,4.6,113
2024-11-04,UEM Kolkata Hostel,Hostel,Clear,True,None,False,,190
2024-11-05,Bistro 1,Restaurant,Clear,False,None,True,4.5,208
2024-11-05,Hostel B,Hostel,Clear,True,None,False,,117
2024-11-05,Spice Grill,Restaurant,Heavy Rain,False,None,True,3.9,91
2024-11-05,UEM Kolkata Hostel,Hostel,Light Rain,True,None,False,,214
2024-11-06,Bistro 1,Restaurant,Heavy Rain,False,None,True,4.9,68
2024-11-06,Hostel B,Hostel,Clear,True,Concert,False,,119
2024-11-06,Spice Grill,Restaurant,Light Rain,False,None,True,4.7,300
2024-11-06,UEM Kolkata Hostel,Hostel,Clear,True,None,False,,232
2024-11-07,Bistro 1,Restaurant,Clear,False,None,False,3.9,135
2024-11-07,Hostel B,Hostel,Cloudy,True,None,False,,119
2024-11-07,Spice Grill,Restaurant,Clear,False,None,False,3.6,226
2024-11-07,UEM Kolkata Hostel,Hostel,Clear,True,None,False,,246
2024-11-08,Bistro 1,Restaurant,Clear,False,None,False,4.9,133
2024-11-08,Hostel B,Hostel,Clear,True,None,False,,117
2024-11-08,Spice Grill,Restaurant,Clear,False,None,False,4.2,230
2024-11-08,UEM Kolkata Hostel,Hostel,Cloudy,True,None,False,,250
2024-11-09,Bistro 1,Restaurant,Light Rain,False,None,True,4.5,243
2024-11-09,Hostel B,Hostel,Light Rain,True,None,False,,116
2024-11-09,Spice Grill,Restaurant,Cloudy,False,None,True,4.5,347
2024-11-09,UEM Kolkata Hostel,Hostel,Clear,True,None,False,,253
2024-11-10,Bistro 1,Restaurant,Cloudy,False,None,False,3.9,162
2024-11-10,Hostel B,Hostel,Light Rain,True,Sports Match,False,,111
2024-11-10,Spice Grill,Restaurant,Clear,False,None,True,4.5,435
2024-11-10,UEM Kolkata Hostel,Hostel,Clear,True,None,False,,225
2024-11-11,Bistro 1,Restaurant,Clear,False,None,False,3.9,120
2024-11-11,Hostel B,Hostel,Clear,True,None,False,,141
2024-11-11,Spice Grill,Restaurant,Clear,False,None,False,4.9,227
2024-11-11,UEM Kolkata Hostel,Hostel,Light Rain,True,Local Festival,False,,54
2024-11-12,Bistro 1,Restaurant,Clear,False,None,False,3.7,122
2024-11-12,Hostel B,Hostel,Clear,True,None,False,,123
2024-11-12,Spice Grill,Restaurant,Cloudy,False,Local Festival,False,3.6,276
2024-11-12,UEM Kolkata Hostel,Hostel,Cloudy,True,None,False,,252
2024-11-13,Bistro 1,Restaurant,Clear,False,None,False,3.5,112
2024-11-13,Hostel B,Hostel,Cloudy,True,None,False,,134
2024-11-13,Spice Grill,Restaurant,Cloudy,False,None,False,4.4,213
2024-11-13,UEM Kolkata Hostel,Hostel,Clear,True,None,False,,241
2024-11-14,Bistro 1,Restaurant,Clear,False,None,True,3.6,135
2024-11-14,Hostel B,Hostel,Light Rain,True,None,False,,107
2024-11-14,Spice Grill,Restaurant,Heatwave,False,None,True,4.5,286
2024-11-14,UEM Kolkata Hostel,Hostel,Cloudy,True,None,False,,292
2024-11-15,Bistro 1,Restaurant,Clear,False,None,True,3.7,117
2024-11-15,Hostel B,Hostel,Heatwave,True,None,False,,121
2024-11-15,Spice Grill,Restaurant,Heatwave,False,None,True,4.0,187
2024-11-15,UEM Kolkata Hostel,Hostel,Clear,True,None,False,,202
2024-11-16,Bistro 1,Restaurant,Clear,False,None,True,4.2,226
2024-11-16,Hostel B,Hostel,Clear,True,None,False,,135
2024-11-16,Spice Grill,Restaurant,Clear,False,None,True,4.3,416
2024-11-16,UEM Kolkata Hostel,Hostel,Clear,True,None,False,,240
2024-11-17,Bistro 1,Restaurant,Cloudy,False,None,True,3.6,156
2024-11-17,Hostel B,Hostel,Light Rain,True,None,False,,130
2024-11-17,Spice Grill,Restaurant,Light Rain,False,None,True,4.7,481
2024-11-17,UEM Kolkata Hostel,Hostel,Clear,True,None,False,,251
2024-11-18,Bistro 1,Restaurant,Light Rain,False,Local Festival,True,4.1,144
2024-11-18,Hostel B,Hostel,Heavy Rain,True,Concert,False,,121
2024-11-18,Spice Grill,Restaurant,Clear,False,None,False,4.1,184
2024-11-18,UEM Kolkata Hostel,Hostel,Clear,True,Local Festival,False,,93
2024-11-19,Bistro 1,Restaurant,Clear,False,None,False,4.9,124
2024-11-19,Hostel B,Hostel,Clear,True,Sports Match,False,,127
2024-11-19,Spice Grill,Restaurant,Cloudy,False,None,False,5.0,200
2024-11-19,UEM Kolkata Hostel,Hostel,Cloudy,True,None,False,,260
2024-11-20,Bistro 1,Restaurant,Light Rain,False,Sports Match,True,3.6,163
2024-11-20,Hostel B,Hostel,Clear,True,None,False,,109
2024-11-20,Spice Grill,Restaurant,Clear,False,None,True,4.0,195
2024-11-20,UEM Kolkata Hostel,Hostel,Light Rain,True,None,False,,268
2024-11-21,Bistro 1,Restaurant,Heavy Rain,False,None,True,4.7,79
2024-11-21,Hostel B,Hostel,Clear,True,Local Festival,False,,50
2024-11-21,Spice Grill,Restaurant,Cloudy,False,Sports Match,False,3.9,290
2024-11-21,UEM Kolkata Hostel,Hostel,Clear,True,None,False,,230
2024-11-22,Bistro 1,Restaurant,Clear,False,None,False,4.8,130
2024-11-22,Hostel B,Hostel,Cloudy,True,None,False,,110
2024-11-22,Spice Grill,Restaurant,Light Rain,False,Concert,False,4.2,306
2024-11-22,UEM Kolkata Hostel,Hostel,Cloudy,True,None,False,,274
2024-11-23,Bistro 1,Restaurant,Light Rain,False,None,False,3.8,150
2024-11-23,Hostel B,Hostel,Clear,True,None,False,,119
2024-11-23,Spice Grill,Restaurant,Light Rain,False,None,True,4.4,385
2024-11-23,UEM Kolkata Hostel,Hostel,Clear,True,None,False,,283
2024-11-24,Bistro 1,Restaurant,Clear,False,None,False,3.9,163
2024-11-24,Hostel B,Hostel,Clear,True,Local Festival,False,,37
2024-11-24,Spice Grill,Restaurant,Clear,False,None,False,4.3,307
2024-11-24,UEM Kolkata Hostel,Hostel,Clear,True,None,False,,269
2024-11-25,Bistro 1,Restaurant,Clear,False,Local Festival,False,4.7,187
2024-11-25,Hostel B,Hostel,Light Rain,True,None,False,,129
2024-11-25,Spice Grill,Restaurant,Cloudy,False,None,True,3.7,184
2024-11-25,UEM Kolkata Hostel,Hostel,Cloudy,True,None,False,,249
2024-11-26,Bistro 1,Restaurant,Clear,False,None,False,4.2,139
2024-11-26,Hostel B,Hostel,Heatwave,True,None,False,,112
2024-11-26,Spice Grill,Restaurant,Clear,False,None,True,4.7,295
2024-11-26,UEM Kolkata Hostel,Hostel,Clear,True,Sports Match,False,,256
2024-11-27,Bistro 1,Restaurant,Clear,False,None,False,4.7,121
2024-11-27,Hostel B,Hostel,Heatwave,True,None,False,,135
2024-11-27,Spice Grill,Restaurant,Clear,False,None,False,4.4,210
2024-11-27,UEM Kolkata Hostel,Hostel,Cloudy,True,None,False,,241
2024-11-28,Bistro 1,Restaurant,Clear,False,None,False,4.7,131
2024-11-28,Hostel B,Hostel,Cloudy,True,None,False,,106
2024-11-28,Spice Grill,Restaurant,Clear,False,None,True,4.6,247
2024-11-28,UEM Kolkata Hostel,Hostel,Clear,True,None,False,,211
2024-11-29,Bistro 1,Restaurant,Heatwave,False,None,False,4.9,116
2024-11-29,Hostel B,Hostel,Heavy Rain,True,None,False,,139
2024-11-29,Spice Grill,Restaurant,Clear,False,None,True,4.2,302
2024-11-29,UEM Kolkata Hostel,Hostel,Clear,True,None,False,,226
2024-11-30,Bistro 1,Restaurant,Cloudy,False,None,False,4.6,136
2024-11-30,Hostel B,Hostel,Clear,True,None,False,,96
2024-11-30,Spice Grill,Restaurant,Clear,False,None,True,3.9,325
2024-11-30,UEM Kolkata Hostel,Hostel,Clear,True,None,False,,243
2024-12-01,Bistro 1,Restaurant,Clear,False,None,True,4.7,262
2024-12-01,Hostel B,Hostel,Cloudy,True,None,False,,105
2024-12-01,Spice Grill,Restaurant,Clear,False,None,True,4.3,434
2024-12-01,UEM Kolkata Hostel,Hostel,Clear,True,Local Festival,False,,46
2024-12-02,Bistro 1,Restaurant,Clear,False,None,False,4.1,133
2024-12-02,Hostel B,Hostel,Light Rain,True,Local Festival,False,,42
2024-12-02,Spice Grill,Restaurant,Cloudy,False,None,True,4.0,189
2024-12-02,UEM Kolkata Hostel,Hostel,Clear,True,None,False,,254
2024-12-03,Bistro 1,Restaurant,Clear,False,None,True,4.8,195
2024-12-03,Hostel B,Hostel,Clear,True,None,False,,141
2024-12-03,Spice Grill,Restaurant,Heatwave,False,Concert,True,4.7,333
2024-12-03,UEM Kolkata Hostel,Hostel,Clear,True,Sports Match,False,,249
2024-12-04,Bistro 1,Restaurant,Clear,False,None,False,4.9,120
2024-12-04,Hostel B,Hostel,Clear,True,Local Festival,False,,32
2024-12-04,Spice Grill,Restaurant,Cloudy,False,None,True,4.7,328
2024-12-04,UEM Kolkata Hostel,Hostel,Clear,True,None,False,,233
2024-12-05,Bistro 1,Restaurant,Clear,False,None,True,4.6,197
2024-12-05,Hostel B,Hostel,Light Rain,True,None,False,,135
2024-12-05,Spice Grill,Restaurant,Light Rain,False,None,False,4.7,217
2024-12-05,UEM Kolkata Hostel,Hostel,Heatwave,True,Local Festival,False,,83
2024-12-06,Bistro 1,Restaurant,Clear,False,None,True,4.8,206
2024-12-06,Hostel B,Hostel,Light Rain,True,None,False,,109
2024-12-06,Spice Grill,Restaurant,Clear,False,None,True,4.9,302
2024-12-06,UEM Kolkata Hostel,Hostel,Light Rain,True,None,False,,258
2024-12-07,Bistro 1,Restaurant,Light Rain,False,None,False,4.5,179
2024-12-07,Hostel B,Hostel,Clear,True,None,False,,140
2024-12-07,Spice Grill,Restaurant,Heatwave,False,None,True,4.0,270
2024-12-07,UEM Kolkata Hostel,Hostel,Clear,True,None,False,,226
2024-12-08,Bistro 1,Restaurant,Heatwave,False,Sports Match,False,3.6,210
2024-12-08,Hostel B,Hostel,Clear,True,None,False,,130
2024-12-08,Spice Grill,Restaurant,Cloudy,False,None,True,4.5,331
2024-12-08,UEM Kolkata Hostel,Hostel,Heatwave,True,None,False,,236
2024-12-09,Bistro 1,Restaurant,Cloudy,False,None,True,4.9,189
2024-12-09,Hostel B,Hostel,Clear,True,None,False,,124
2024-12-09,Spice Grill,Restaurant,Clear,False,None,False,4.1,187
2024-12-09,UEM Kolkata Hostel,Hostel,Cloudy,True,None,False,,225
2024-12-10,Bistro 1,Restaurant,Clear,False,None,True,4.7,156
2024-12-10,Hostel B,Hostel,Clear,True,None,False,,115
2024-12-10,Spice Grill,Restaurant,Heatwave,False,None,False,3.7,180
2024-12-10,UEM Kolkata Hostel,Hostel,Light Rain,True,None,False,,263
2024-12-11,Bistro 1,Restaurant,Clear,False,None,False,4.3,119
2024-12-11,Hostel B,Hostel,Light Rain,True,None,False,,143
2024-12-11,Spice Grill,Restaurant,Cloudy,False,None,False,4.1,205
2024-12-11,UEM Kolkata Hostel,Hostel,Clear,True,None,False,,242
2024-12-12,Bistro 1,Restaurant,Cloudy,False,None,False,4.0,122
2024-12-12,Hostel B,Hostel,Clear,True,None,False,,109
2024-12-12,Spice Grill,Restaurant,Clear,False,None,True,3.6,207
2024-12-12,UEM Kolkata Hostel,Hostel,Cloudy,True,None,False,,262
2024-12-13,Bistro 1,Restaurant,Light Rain,False,None,True,3.8,118
2024-12-13,Hostel B,Hostel,Clear,True,None,False,,118
2024-12-13,Spice Grill,Restaurant,Clear,False,None,False,5.0,188
2024-12-13,UEM Kolkata Hostel,Hostel,Clear,True,None,False,,233
2024-12-14,Bistro 1,Restaurant,Cloudy,False,None,False,4.9,150
2024-12-14,Hostel B,Hostel,Clear,True,None,False,,127
2024-12-14,Spice Grill,Restaurant,Light Rain,False,None,True,4.8,388
2024-12-14,UEM Kolkata Hostel,Hostel,Clear,True,None,False,,213
2024-12-15,Bistro 1,Restaurant,Clear,False,Local Festival,True,4.0,238
2024-12-15,Hostel B,Hostel,Cloudy,True,None,False,,116
2024-12-15,Spice Grill,Restaurant,Clear,False,None,False,3.6,301
2024-12-15,UEM Kolkata Hostel,Hostel,Clear,True,None,False,,215
2024-12-16,Bistro 1,Restaurant,Clear,False,None,True,4.0,133
2024-12-16,Hostel B,Hostel,Clear,True,None,False,,108
2024-12-16,Spice Grill,Restaurant,Light Rain,False,None,False,3.8,204
2024-12-16,UEM Kolkata Hostel,Hostel,Cloudy,True,None,False,,198
2024-12-17,Bistro 1,Restaurant,Clear,False,Local Festival,False,4.5,184
2024-12-17,Hostel B,Hostel,Clear,True,Sports Match,False,,107
2024-12-17,Spice Grill,Restaurant,Cloudy,False,None,False,3.7,214
2024-12-17,UEM Kolkata Hostel,Hostel,Clear,True,None,False,,240
2024-12-18,Bistro 1,Restaurant,Light Rain,False,None,False,4.5,125
2024-12-18,Hostel B,Hostel,Cloudy,True,None,False,,119
2024-12-18,Spice Grill,Restaurant,Clear,False,None,True,3.7,182
2024-12-18,UEM Kolkata Hostel,Hostel,Clear,True,Sports Match,False,,257
2024-12-19,Bistro 1,Restaurant,Light Rain,False,None,True,3.6,122
2024-12-19,Hostel B,Hostel,Cloudy,True,None,False,,116
2024-12-19,Spice Grill,Restaurant,Light Rain,False,None,True,3.7,189
2024-12-19,UEM Kolkata Hostel,Hostel,Clear,True,None,False,,244
2024-12-20,Bistro 1,Restaurant,Clear,False,None,True,4.3,154
2024-12-20,Hostel B,Hostel,Cloudy,True,None,False,,106
2024-12-20,Spice Grill,Restaurant,Clear,False,None,True,4.6,278
2024-12-20,UEM Kolkata Hostel,Hostel,Clear,True,None,False,,244
2024-12-21,Bistro 1,Restaurant,Clear,False,None,False,4.1,195
2024-12-21,Hostel B,Hostel,Clear,True,Local Festival,False,,47
2024-12-21,Spice Grill,Restaurant,Light Rain,False,None,True,4.5,480
2024-12-21,UEM Kolkata Hostel,Hostel,Light Rain,True,None,False,,235
2024-12-22,Bistro 1,Restaurant,Heatwave,False,None,False,4.2,159
2024-12-22,Hostel B,Hostel,Clear,True,None,False,,112
2024-12-22,Spice Grill,Restaurant,Clear,False,None,False,3.6,257
2024-12-22,UEM Kolkata Hostel,Hostel,Clear,True,None,False,,205
2024-12-23,Bistro 1,Restaurant,Clear,False,None,True,4.5,179
2024-12-23,Hostel B,Hostel,Clear,True,None,False,,128
2024-12-23,Spice Grill,Restaurant,Clear,False,None,False,4.2,210
2024-12-23,UEM Kolkata Hostel,Hostel,Clear,True,Concert,False,,288
2024-12-24,Bistro 1,Restaurant,Clear,False,Concert,False,3.6,153
2024-12-24,Hostel B,Hostel,Cloudy,True,None,False,,119
2024-12-24,Spice Grill,Restaurant,Cloudy,False,None,True,4.1,182
2024-12-24,UEM Kolkata Hostel,Hostel,Light Rain,True,Sports Match,False,,212
2024-12-25,Bistro 1,Restaurant,Clear,False,None,True,4.3,173
2024-12-25,Hostel B,Hostel,Clear,True,None,False,,104
2024-12-25,Spice Grill,Restaurant,Clear,False,None,True,4.9,321
2024-12-25,UEM Kolkata Hostel,Hostel,Clear,True,None,False,,257
2024-12-26,Bistro 1,Restaurant,Light Rain,False,None,True,4.9,184
2024-12-26,Hostel B,Hostel,Clear,True,None,False,,113
